Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2432,Caio Henrique Oliveira Silva,br BRA,"DF,MF",Monaco,fr Ligue 1,28,1997,22,17,1536,17.1,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
2433,Éderson Silva,br BRA,MF,Atalanta,it Serie A,26,1999,30,26,2230,24.8,2,1,3,1,1,1,3,0,0.08,0.04,0.12,0.04,0.08,Matches
2434,Fábio Silva,pt POR,"FW,MF",Dortmund,de Bundesliga,23,2002,28,7,817,9.1,2,6,8,2,0,0,3,0,0.22,0.66,0.88,0.22,0.88,Matches
2435,Jota Silva,pt POR,FW,Nottingham,eng Premier League,25,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2436,Marco Silvestri,it ITA,GK,Cremonese,it Serie A,34,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2437,Abdallah Sima,sn SEN,"MF,FW",Lens,fr Ligue 1,24,2001,21,6,718,8.0,2,2,4,2,0,0,3,0,0.25,0.25,0.50,0.25,0.50,Matches
2438,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30,1995,32,27,2230,24.8,11,0,11,11,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
2439,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22,2002,31,25,2099,23.3,4,6,10,4,0,0,2,0,0.17,0.26,0.43,0.17,0.43,Matches
2440,Moses Simon,ng NGA,"MF,FW",Paris FC,fr Ligue 1,30,1995,29,25,2001,22.2,3,3,6,3,0,0,1,0,0.13,0.13,0.27,0.13,0.27,Matches
2441,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28,1997,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2442,Xavi Simons,nl NED,"MF,FW",Tottenham,eng Premier League,22,2003,28,19,1755,19.5,2,5,7,2,0,0,5,1,0.10,0.26,0.36,0.10,0.36,Matches
2443,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2444,Jahmai Simpson-Pusey,eng ENG,DF,Köln,de Bundesliga,19,2005,11,10,863,9.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2445,Danel Sinani,lu LUX,"MF,FW",St Pauli,de Bundesliga,28,1997,30,23,2069,23.0,5,3,8,2,3,3,4,0,0.22,0.13,0.35,0.09,0.22,Matches
2446,Dan Sinaté,fr FRA,DF,Angers,fr Ligue 1,19,2006,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2447,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25,1999,32,32,2770,30.8,12,4,16,9,3,4,8,0,0.39,0.13,0.52,0.29,0.42,Matches
2448,Ibrahima Sissoko,ml MLI,"MF,DF",Nantes,fr Ligue 1,27,1997,13,9,803,8.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2449,Antonio Sivera,es ESP,GK,Alavés,es La Liga,28,1996,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2450,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20,2004,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2451,Tim Skarke,de GER,"MF,FW",Union Berlin,de Bundesliga,28,1996,22,4,623,6.9,1,1,2,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,Matches
2452,Ellyes Skhiri,tn TUN,"MF,DF",Frankfurt,de Bundesliga,30,1995,25,16,1444,16.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2453,Laurs Skjellerup,dk DEN,FW,Sassuolo,it Serie A,22,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2454,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34,1991,19,19,1592,17.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2455,Andreas Skov Olsen,dk DEN,MF,Wolfsburg,de Bundesliga,25,1999,8,4,362,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
2456,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,29,1996,3,3,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2457,Tobias Slotsager,dk DEN,DF,Hellas Verona,it Serie A,19,2006,8,4,446,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2458,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34,1991,22,14,1077,12.0,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches
2459,Eric Smith,se SWE,"DF,MF",St Pauli,de Bundesliga,28,1997,27,26,2311,25.7,2,2,4,2,0,0,4,1,0.08,0.08,0.16,0.08,0.16,Matches
2460,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25,2000,37,22,1923,21.4,3,0,3,3,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
2461,Ivan Smolčić,hr CRO,DF,Como,it Serie A,24,2000,28,19,1662,18.5,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches
2462,Mezian Soares,pt POR,MF,Lens,fr Ligue 1,15,2009,1,0,12,0.1,1,0,1,1,0,0,0,0,7.50,0.00,7.50,7.50,7.50,Matches
2463,Simon Sohm,ch SUI,MF,Bologna,it Serie A,24,2001,12,9,717,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2464,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24,2001,16,9,708,7.9,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
2465,Alex Sola,es ESP,"DF,FW",Getafe,es La Liga,26,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2466,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,27,1997,15,11,1001,11.1,3,0,3,3,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches
2467,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28,1997,33,26,2317,25.7,4,3,7,4,0,0,3,1,0.16,0.12,0.27,0.16,0.27,Matches
2468,Julio Soler,ar ARG,DF,Bournemouth,eng Premier League,20,2005,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2469,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25,2000,35,34,2959,32.9,3,1,4,2,1,1,1,0,0.09,0.03,0.12,0.06,0.09,Matches
2470,Jhon Solis,co COL,MF,Girona,es La Liga,20,2004,12,3,380,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2471,Manor Solomon,il ISR,MF,Villarreal,es La Liga,26,1999,6,1,150,1.7,1,1,2,1,0,0,0,0,0.60,0.60,1.20,0.60,1.20,Matches
2472,Manor Solomon,il ISR,"FW,MF",Fiorentina,it Serie A,26,1999,16,9,890,9.9,2,1,3,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,Matches
2473,Hugo Solozabal,es ESP,MF,Getafe,es La Liga,22,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2474,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,28,1997,2,1,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2475,Yann Sommer,ch SUI,GK,Inter,it Serie A,36,1988,33,33,2960,32.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2476,Oliver Sonne,pe PER,DF,Burnley,eng Premier League,24,2000,7,1,169,1.9,1,0,1,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches
2477,David Soria,es ESP,GK,Getafe,es La Liga,32,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2478,Borna Sosa,hr CRO,"DF,MF",Crystal Palace,eng Premier League,27,1998,7,0,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2479,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21,2003,20,16,1338,14.9,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches
2480,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,34,1990,26,4,507,5.6,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
2481,Riccardo Sottil,it ITA,"FW,MF",Lecce,it Serie A,26,1999,21,13,1066,11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,Matches
2482,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30,1995,35,24,2200,24.4,5,0,5,5,0,0,3,1,0.20,0.00,0.20,0.20,0.20,Matches
2483,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22,2003,33,28,2139,23.8,6,5,11,6,0,0,1,0,0.25,0.21,0.46,0.25,0.46,Matches
2484,Aboubaka Soumahoro,fr FRA,"MF,DF",Hamburger SV,de Bundesliga,20,2005,4,2,136,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2485,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24,2001,31,8,941,10.5,4,2,6,4,0,1,2,0,0.38,0.19,0.57,0.38,0.57,Matches
2486,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,24,2000,34,33,2948,32.8,8,5,13,7,1,3,3,0,0.24,0.15,0.40,0.21,0.37,Matches
2487,Souza,br BRA,MF,Tottenham,eng Premier League,19,2006,4,2,144,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2488,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26,1999,24,22,1764,19.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2489,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28,1997,33,27,2187,24.3,5,4,9,5,0,0,6,0,0.21,0.16,0.37,0.21,0.37,Matches
2490,Djed Spence,eng ENG,"DF,MF",Tottenham,eng Premier League,24,2000,30,23,2056,22.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2491,Leonardo Spinazzola,it ITA,"MF,DF",Napoli,it Serie A,32,1993,32,22,1901,21.1,3,3,6,3,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
2492,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,33,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2493,Anton Stach,de GER,MF,Leeds United,eng Premier League,26,1998,29,28,2370,26.3,5,3,8,5,0,0,3,0,0.19,0.11,0.30,0.19,0.30,Matches
2494,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28,1996,29,29,2460,27.3,10,2,12,10,0,0,5,0,0.37,0.07,0.44,0.37,0.44,Matches
2495,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,34,1990,19,10,960,10.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2496,Nicolae Stanciu,ro ROU,MF,Genoa,it Serie A,32,1993,4,2,180,2.0,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2497,Otto Stange,de GER,FW,Hamburger SV,de Bundesliga,18,2007,10,2,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2498,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25,2000,26,19,1857,20.6,2,3,5,2,0,0,1,0,0.10,0.15,0.24,0.10,0.24,Matches
2499,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30,1995,19,17,1491,16.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
2500,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30,1995,14,9,697,7.7,0,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,Matches
2501,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20,2004,20,8,835,9.3,9,0,9,9,0,0,5,0,0.97,0.00,0.97,0.97,0.97,Matches
2502,Calvin Stengs,nl NED,"FW,MF",Pisa,it Serie A,26,1998,4,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2503,Pascal Stenzel,de GER,MF,Stuttgart,de Bundesliga,29,1996,2,2,106,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2504,Leonidas Stergiou,ch SUI,DF,Heidenheim,de Bundesliga,23,2002,5,1,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2505,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,23,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2506,Finley Stevens,wls WAL,DF,St Pauli,de Bundesliga,22,2003,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24,2001,34,30,2743,30.5,2,5,7,2,0,1,1,0,0.07,0.16,0.23,0.07,0.23,Matches
2508,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,31,1993,29,15,1324,14.7,1,1,2,1,0,1,3,0,0.07,0.07,0.14,0.07,0.14,Matches
2509,Filip Stojilković,ch SUI,"FW,MF",Pisa,it Serie A,25,2000,13,8,658,7.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2510,John Stones,eng ENG,DF,Manchester City,eng Premier League,31,1994,9,5,439,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2511,Jørgen Strand Larsen,no NOR,FW,Crystal Palace,eng Premier League,25,2000,14,12,903,10.0,3,0,3,3,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches
2512,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25,2000,22,14,1404,15.6,1,1,2,0,1,2,2,0,0.06,0.06,0.13,0.00,0.06,Matches
2513,Gabriel Strefezza,br BRA,FW,Parma,it Serie A,28,1997,14,13,1007,11.2,2,2,4,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,Matches
2514,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,25,1999,34,33,2936,32.6,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
2515,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38,1986,21,1,412,4.6,5,0,5,2,3,4,4,0,1.09,0.00,1.09,0.44,0.44,Matches
2516,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,23,2001,34,20,1709,19.0,4,0,4,3,1,1,1,0,0.21,0.00,0.21,0.16,0.16,Matches
2517,Denis Suárez,es ESP,MF,Alavés,es La Liga,31,1994,30,15,1406,15.6,1,2,3,1,0,0,6,0,0.06,0.13,0.19,0.06,0.19,Matches
2518,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,27,1997,29,25,2096,23.3,0,2,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches
2519,Luka Sučić,hr CRO,"MF,FW",Real Sociedad,es La Liga,22,2002,22,10,1022,11.4,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,Matches
2520,Petar Sučić,hr CRO,MF,Inter,it Serie A,21,2003,34,21,1765,19.6,2,2,4,2,0,0,5,0,0.10,0.10,0.20,0.10,0.20,Matches
2521,Yukinari Sugawara,jp JPN,"DF,MF",Werder Bremen,de Bundesliga,25,2000,31,29,2428,27.0,0,6,6,0,0,0,2,1,0.00,0.22,0.22,0.00,0.22,Matches
2522,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24,2000,27,17,1566,17.4,11,3,14,11,0,0,3,0,0.63,0.17,0.80,0.63,0.80,Matches
2523,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29,1995,11,7,486,5.4,0,1,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches
2524,Ibrahim Sulemana,gh GHA,MF,Bologna,it Serie A,22,2003,3,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2525,Ibrahim Sulemana,gh GHA,MF,Cagliari,it Serie A,22,2003,16,7,860,9.6,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
2526,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23,2002,25,9,1011,11.2,2,1,3,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27,Matches
2527,Crysencio Summerville,nl NED,"MF,FW",West Ham,eng Premier League,23,2001,31,29,2470,27.4,5,2,7,5,0,0,6,0,0.18,0.07,0.26,0.18,0.26,Matches
2528,Tomáš Suslov,sk SVK,FW,Hellas Verona,it Serie A,23,2002,11,5,446,5.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2529,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23,2001,25,18,1632,18.1,4,2,6,4,0,0,3,0,0.22,0.11,0.33,0.22,0.33,Matches
2530,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22,2002,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2531,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26,1999,24,8,861,9.6,3,1,4,3,0,0,6,1,0.31,0.10,0.42,0.31,0.42,Matches
2532,Daniel Svensson,se SWE,MF,Dortmund,de Bundesliga,23,2002,33,27,2454,27.3,2,2,4,2,0,0,0,0,0.07,0.07,0.15,0.07,0.15,Matches
2533,Mile Svilar,rs SRB,GK,Roma,it Serie A,25,1999,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2534,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,21,2004,29,13,1270,14.1,5,5,10,5,0,0,2,0,0.35,0.35,0.71,0.35,0.71,Matches
2535,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,22,2002,24,17,1536,17.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2536,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2537,Abakar Sylla,ci CIV,DF,Nantes,fr Ligue 1,22,2002,2,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2538,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19,2006,4,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2539,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2540,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24,2000,36,36,3231,35.9,6,7,13,6,0,1,8,1,0.17,0.19,0.36,0.17,0.36,Matches
2541,Sebastian Szymański,pl POL,MF,Rennes,fr Ligue 1,26,1999,16,10,776,8.6,1,3,4,1,0,0,2,0,0.12,0.35,0.46,0.12,0.46,Matches
2542,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29,1995,35,20,1980,22.0,13,0,13,13,0,0,4,1,0.59,0.00,0.59,0.59,0.59,Matches
2543,Jocelin Ta Bi,ci CIV,MF,Sunderland,eng Premier League,20,2005,1,1,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2544,Musa Al-Taamari,jo JOR,"MF,FW",Rennes,fr Ligue 1,28,1997,33,25,2212,24.6,6,6,12,6,0,0,4,0,0.24,0.24,0.49,0.24,0.49,Matches
2545,Haris Tabaković,ba BIH,FW,Gladbach,de Bundesliga,31,1994,32,28,2382,26.5,13,3,16,13,0,2,5,0,0.49,0.11,0.60,0.49,0.60,Matches
2546,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32,1992,20,14,1310,14.6,0,3,3,0,0,0,5,2,0.00,0.21,0.21,0.00,0.21,Matches
2547,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29,1996,28,23,2018,22.4,2,1,3,2,0,0,7,0,0.09,0.04,0.13,0.09,0.13,Matches
2548,Kōta Takai,jp JPN,DF,Gladbach,de Bundesliga,20,2004,8,3,342,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2549,Chemsdine Talbi,ma MAR,"MF,FW",Sunderland,eng Premier League,20,2005,28,16,1561,17.3,4,1,5,4,0,0,0,0,0.23,0.06,0.29,0.23,0.29,Matches
2550,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27,1998,29,29,2610,29.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
2551,Adrien Tameze,cm CMR,DF,Torino,it Serie A,31,1994,24,12,1120,12.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2552,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,26,1998,28,14,1315,14.6,2,0,2,2,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
2553,Sander Tangvik,no NOR,GK,Hamburger SV,de Bundesliga,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2554,Axel Tapé,fr FRA,"MF,DF",Leverkusen,de Bundesliga,17,2007,6,2,222,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2555,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26,1999,29,29,2575,28.6,5,3,8,5,0,0,7,0,0.17,0.10,0.28,0.17,0.28,Matches
2556,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32,1992,37,37,3330,37.0,2,3,5,2,0,0,8,0,0.05,0.08,0.14,0.05,0.14,Matches
2557,Rouven Tarnutzer,ch SUI,FW,Freiburg,de Bundesliga,18,2007,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2558,César Tárrega,es ESP,DF,Valencia,es La Liga,23,2002,32,29,2598,28.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2559,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17,2008,20,20,1721,19.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
2560,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25,2000,23,17,1473,16.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2561,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26,1999,34,31,2731,30.3,7,4,11,5,2,2,6,0,0.23,0.13,0.36,0.16,0.30,Matches
2562,Kenneth Taylor,nl NED,MF,Lazio,it Serie A,23,2002,17,17,1394,15.5,3,2,5,3,0,0,5,0,0.19,0.13,0.32,0.19,0.32,Matches
2563,Loum Tchaouna,fr FRA,"MF,FW",Burnley,eng Premier League,21,2003,29,14,1272,14.1,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches
2564,Jackson Tchatchoua,cm CMR,"MF,DF",Wolves,eng Premier League,23,2001,31,19,1845,20.5,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
2565,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,25,2000,33,31,2615,29.1,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches
2566,Mathys Tel,fr FRA,"MF,FW",Tottenham,eng Premier League,20,2005,31,13,1349,15.0,4,1,5,4,0,0,1,0,0.27,0.07,0.33,0.27,0.33,Matches
2567,Nathan Tella,ng NGA,MF,Leverkusen,de Bundesliga,26,1999,17,10,868,9.6,1,4,5,1,0,0,2,0,0.10,0.41,0.52,0.10,0.52,Matches
2568,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29,1996,36,36,3239,36.0,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
2569,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24,2001,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2570,Marc-André ter Stegen,de GER,GK,Girona,es La Liga,33,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2571,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22,2003,36,33,3011,33.5,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
2572,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35,1990,2,1,125,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2573,Ramón Terrats,es ESP,MF,Espanyol,es La Liga,24,2000,29,12,1030,11.4,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches
2574,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28,1997,18,7,675,7.5,4,1,5,4,0,0,1,0,0.53,0.13,0.67,0.53,0.67,Matches
2575,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23,2001,29,22,1953,21.7,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches
2576,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29,1995,22,21,1791,19.9,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches
2577,Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,25,1999,33,28,2489,27.7,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,Matches
2578,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32,1993,33,29,2443,27.1,11,6,17,9,2,3,6,0,0.41,0.22,0.63,0.33,0.55,Matches
2579,Arthur Theate,be BEL,DF,Frankfurt,de Bundesliga,25,2000,24,24,2141,23.8,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
2580,Igor Thiago,br BRA,FW,Brentford,eng Premier League,24,2001,38,37,3282,36.5,22,1,23,14,8,9,7,0,0.60,0.03,0.63,0.38,0.41,Matches
2581,Malick Thiaw,de GER,DF,Newcastle,eng Premier League,23,2001,35,33,2965,32.9,4,0,4,4,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches
2582,Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,23,2002,26,20,1540,17.1,3,1,4,3,0,0,4,0,0.18,0.06,0.23,0.18,0.23,Matches
